INFO: Connected
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.567007616Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.567007616Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.567007616Z"}
[tedge/commands/req/software/list] {"id":"c8y-mapper-2024-06-28T07:09:18.567007616Z"}
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.251323936Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.251323936Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.251323936Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.251323936Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.251323936Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.251323936Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.251323936Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.251323936Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.251323936Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.251323936Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.251323936Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.251323936Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.251323936Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.251323936Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.251323936Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.251323936Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.251323936Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.251323936Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.251323936Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.251323936Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.251323936Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.251323936Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.251323936Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.251323936Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.251323936Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.251323936Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.259515889Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.259515889Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.259515889Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.259515889Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.259515889Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.259515889Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.259515889Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.259515889Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.259515889Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.259515889Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.259515889Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.259515889Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.259515889Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.259515889Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.259515889Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.259515889Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.259515889Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.259515889Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.259515889Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.259515889Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.259515889Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.259515889Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.259515889Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.259515889Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.259515889Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.259515889Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.225468223Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.225468223Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.225468223Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.225468223Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.225468223Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.225468223Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.225468223Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.225468223Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.225468223Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.225468223Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.225468223Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.225468223Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.225468223Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.225468223Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.225468223Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.225468223Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.225468223Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.225468223Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.225468223Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.225468223Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.225468223Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.225468223Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.225468223Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.225468223Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.225468223Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.225468223Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.241195014Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.241195014Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.241195014Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.241195014Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.241195014Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.241195014Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.241195014Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.241195014Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.241195014Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.241195014Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.241195014Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.241195014Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.241195014Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.241195014Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.241195014Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.241195014Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.241195014Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.241195014Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.241195014Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.241195014Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.241195014Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.241195014Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.241195014Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.241195014Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.241195014Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.241195014Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.23361426Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.23361426Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.23361426Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.23361426Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.23361426Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.23361426Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.23361426Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.23361426Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.23361426Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.23361426Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.23361426Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.23361426Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.23361426Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.23361426Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.23361426Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.23361426Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.23361426Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.23361426Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.23361426Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.23361426Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.23361426Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.23361426Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.23361426Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.23361426Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.23361426Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.23361426Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.270264635Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.270264635Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.270264635Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.270264635Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.270264635Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.270264635Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.270264635Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.270264635Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.270264635Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.270264635Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.270264635Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.270264635Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.270264635Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.270264635Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.270264635Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.270264635Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.270264635Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.270264635Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.270264635Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.270264635Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.270264635Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.270264635Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.270264635Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.270264635Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.270264635Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.270264635Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.278781291Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.278781291Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.278781291Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.278781291Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.278781291Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.278781291Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.278781291Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.278781291Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.278781291Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.278781291Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.278781291Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.278781291Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.278781291Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.278781291Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.278781291Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.278781291Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.278781291Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.278781291Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.278781291Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.278781291Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.278781291Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.278781291Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.278781291Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.278781291Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.278781291Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.278781291Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.354075925Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.354075925Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.354075925Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.354075925Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.354075925Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.354075925Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.354075925Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.354075925Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.354075925Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.354075925Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.354075925Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.354075925Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.354075925Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.354075925Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.354075925Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.354075925Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.354075925Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.354075925Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.354075925Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.354075925Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.354075925Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.354075925Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.354075925Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.354075925Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.354075925Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.354075925Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.439539938Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.439539938Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.439539938Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.439539938Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.439539938Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.439539938Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.439539938Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.439539938Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.439539938Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.439539938Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.439539938Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.439539938Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.439539938Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.439539938Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.439539938Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.439539938Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.439539938Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.439539938Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.439539938Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.439539938Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.439539938Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.439539938Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.439539938Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.439539938Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.439539938Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.439539938Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.450229518Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.450229518Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.450229518Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.450229518Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.450229518Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.450229518Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.450229518Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.450229518Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.450229518Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.450229518Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.450229518Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.450229518Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.450229518Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.450229518Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.450229518Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.450229518Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.450229518Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.450229518Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.450229518Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.450229518Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.450229518Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.450229518Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.450229518Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.450229518Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.450229518Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.450229518Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.423064951Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.423064951Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.423064951Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.423064951Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.423064951Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.423064951Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.423064951Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.423064951Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.423064951Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.423064951Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.423064951Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.423064951Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.423064951Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.423064951Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.423064951Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.423064951Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.423064951Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.423064951Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.423064951Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.423064951Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.423064951Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.423064951Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.423064951Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.423064951Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.423064951Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.423064951Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.458059602Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.458059602Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.458059602Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.458059602Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.458059602Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.458059602Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.458059602Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.458059602Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.458059602Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.458059602Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.458059602Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.458059602Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.458059602Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.458059602Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.458059602Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.458059602Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.458059602Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.458059602Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.458059602Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.458059602Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.458059602Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.458059602Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.458059602Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.458059602Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.458059602Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.458059602Z] 
[te/device/main///cmd/software_list/c8y-mapper-2024-06-28T07:09:18.468682766Z] 
